tenure,seniorcitizen,arpu,service_type_dsl,service_type_fiber,service_type_none,contract_Month-to-month,contract_One year,contract_Two year,loyalty_tier_New,loyalty_tier_Established,loyalty_tier_Loyal,loyalty_tier_Very Loyal,discount_level_Low,discount_level_Medium,discount_level_High
1,False,35.0,True,False,False,True,False,False,True,False,False,False,True,False,False
31,False,35.4,True,False,False,True,False,False,False,True,False,False,True,False,False
3,False,35.45,True,False,False,True,False,False,True,False,False,False,True,False,False
28,True,35.9,True,False,False,True,False,False,False,True,False,False,True,False,False
1,False,43.8,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,44.4,True,False,False,True,False,False,True,False,False,False,True,False,False
26,False,44.65,True,False,False,True,False,False,False,True,False,False,True,False,False
12,False,45.4,True,False,False,True,False,False,True,False,False,False,True,False,False
1,True,46.0,True,False,False,True,False,False,True,False,False,False,True,False,False
18,True,48.35,True,False,False,True,False,False,False,True,False,False,True,False,False
13,False,49.95,True,False,False,True,False,False,False,True,False,False,True,False,False
6,False,50.8,True,False,False,True,False,False,True,False,False,False,True,False,False
20,False,51.8,True,False,False,True,False,False,False,True,False,False,True,False,False
41,True,53.95,True,False,False,True,False,False,False,False,True,False,True,False,False
13,True,54.8,True,False,False,True,False,False,False,True,False,False,True,False,False
67,True,54.9,True,False,False,True,False,False,False,False,False,True,True,False,False
10,False,60.2,True,False,False,True,False,False,True,False,False,False,True,False,False
18,False,60.6,True,False,False,True,False,False,False,True,False,False,True,False,False
28,False,60.9,True,False,False,True,False,False,False,True,False,False,True,False,False
40,False,61.9,True,False,False,True,False,False,False,False,True,False,True,False,False
13,False,63.15,True,False,False,True,False,False,False,True,False,False,True,False,False
11,False,70.5,True,False,False,True,False,False,True,False,False,False,True,False,False
1,True,74.3,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,74.7,False,True,False,True,False,False,True,False,False,False,True,False,False
49,False,75.2,False,True,False,True,False,False,False,False,True,False,True,False,False
18,False,78.2,False,True,False,True,False,False,False,True,False,False,True,False,False
33,False,79.0,False,True,False,True,False,False,False,True,False,False,True,False,False
2,True,79.2,False,True,False,True,False,False,True,False,False,False,True,False,False
32,True,79.3,False,True,False,True,False,False,False,True,False,False,True,False,False
38,False,79.45,False,True,False,True,False,False,False,False,True,False,True,False,False
27,False,79.5,False,True,False,True,False,False,False,True,False,False,True,False,False
16,False,79.95,False,True,False,True,False,False,False,True,False,False,True,False,False
4,False,80.15,False,True,False,True,False,False,True,False,False,False,True,False,False
2,False,80.25,False,True,False,True,False,False,True,False,False,False,True,False,False
4,False,81.0,False,True,False,True,False,False,True,False,False,False,True,False,False
45,False,81.4,False,True,False,True,False,False,False,False,True,False,True,False,False
1,False,83.4,False,True,False,True,False,False,True,False,False,False,True,False,False
15,True,85.6,False,True,False,True,False,False,False,True,False,False,True,False,False
26,False,86.65,False,True,False,True,False,False,False,True,False,False,True,False,False
29,False,87.8,False,True,False,True,False,False,False,True,False,False,True,False,False
1,False,90.75,False,True,False,True,False,False,True,False,False,False,True,False,False
32,False,91.05,False,True,False,True,False,False,False,True,False,False,True,False,False
17,False,92.7,False,True,False,True,False,False,False,True,False,False,True,False,False
16,False,94.65,False,True,False,True,False,False,False,True,False,False,True,False,False
5,False,94.85,False,True,False,True,False,False,True,False,False,False,True,False,False
3,False,94.9,False,True,False,True,False,False,True,False,False,False,True,False,False
23,False,95.3,False,True,False,True,False,False,False,True,False,False,True,False,False
46,False,96.05,False,True,False,True,False,False,False,False,True,False,True,False,False
56,False,96.95,False,True,False,True,False,False,False,False,True,False,True,False,False
13,False,97.0,False,True,False,True,False,False,False,True,False,False,True,False,False
12,False,98.9,False,True,False,True,False,False,True,False,False,False,True,False,False
39,False,99.95,False,True,False,True,False,False,False,False,True,False,True,False,False
14,True,100.2,False,True,False,True,False,False,False,True,False,False,True,False,False
15,False,101.25,False,True,False,True,False,False,False,True,False,False,True,False,False
11,False,102.0,False,True,False,True,False,False,True,False,False,False,True,False,False
35,True,102.05,False,True,False,True,False,False,False,True,False,False,True,False,False
38,True,102.6,False,True,False,True,False,False,False,False,True,False,True,False,False
25,False,104.1995785440613,False,True,False,True,False,False,False,True,False,False,True,False,False
39,False,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
8,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
14,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
22,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
32,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
19,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
15,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
26,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
24,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
52,False,30.1,True,False,False,False,True,False,False,False,True,False,True,False,False
33,False,34.05,True,False,False,False,True,False,False,True,False,False,True,False,False
7,False,35.3,True,False,False,False,True,False,True,False,False,False,True,False,False
45,False,54.15,True,False,False,False,True,False,False,False,True,False,True,False,False
68,False,54.4,True,False,False,False,True,False,False,False,False,True,True,False,False
19,False,65.35,True,False,False,False,True,False,False,True,False,False,True,False,False
38,False,69.0,True,False,False,False,True,False,False,False,True,False,True,False,False
27,False,69.35,True,False,False,False,True,False,False,True,False,False,True,False,False
7,False,69.45,True,False,False,False,True,False,True,False,False,False,True,False,False
38,False,70.6,True,False,False,False,True,False,False,False,True,False,True,False,False
27,False,80.65,False,True,False,False,True,False,False,True,False,False,True,False,False
51,False,73.94383893762183,True,False,False,False,True,False,False,False,True,False,True,False,False
50,False,90.1,False,True,False,False,True,False,False,False,True,False,True,False,False
42,False,99.0,False,True,False,False,True,False,False,False,True,False,True,False,False
55,False,100.9,False,True,False,False,True,False,False,False,True,False,True,False,False
66,False,102.45,False,True,False,False,True,False,False,False,False,True,True,False,False
52,True,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
59,False,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
70,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
49,False,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
54,True,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
21,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
19,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
24,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
13,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
44,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
61,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
64,True,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
52,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
40,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
71,True,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
15,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
67,True,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
24,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
51,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
48,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
46,False,40.4,True,False,False,False,False,True,False,False,True,False,True,False,False
66,False,47.4,True,False,False,False,False,True,False,False,False,True,True,False,False
70,False,49.85,True,False,False,False,False,True,False,False,False,True,True,False,False
12,False,49.85,True,False,False,False,False,True,True,False,False,False,True,False,False
46,False,54.35,True,False,False,False,False,True,False,False,True,False,True,False,False
56,False,59.8,True,False,False,False,False,True,False,False,True,False,True,False,False
66,False,61.15,True,False,False,False,False,True,False,False,False,True,True,False,False
67,False,65.55,True,False,False,False,False,True,False,False,False,True,True,False,False
72,False,65.6,True,False,False,False,False,True,False,False,False,True,True,False,False
61,False,69.9,True,False,False,False,False,True,False,False,False,True,True,False,False
23,False,73.94383893762183,True,False,False,False,False,True,False,True,False,False,True,False,False
33,False,80.6,False,True,False,False,False,True,False,True,False,False,True,False,False
69,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
70,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
68,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
71,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
65,True,92.7,False,True,False,False,False,True,False,False,False,True,True,False,False
71,False,93.7,False,True,False,False,False,True,False,False,False,True,True,False,False
63,False,97.45,False,True,False,False,False,True,False,False,False,True,True,False,False
57,True,101.3,False,True,False,False,False,True,False,False,True,False,True,False,False
72,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
70,True,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
72,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
71,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,False,True,False
12,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
27,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
2,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
46,False,0.0,False,False,True,True,False,False,False,False,True,False,False,False,False
10,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
12,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
17,False,25.65,True,False,False,True,False,False,False,True,False,False,True,False,False
2,False,29.05,True,False,False,True,False,False,True,False,False,False,True,False,False
3,False,30.4,True,False,False,True,False,False,True,False,False,False,True,False,False
7,False,34.2,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,35.1,True,False,False,True,False,False,True,False,False,False,True,False,False
41,False,40.35,True,False,False,True,False,False,False,False,True,False,True,False,False
1,False,44.15,True,False,False,True,False,False,True,False,False,False,True,False,False
30,False,44.5,True,False,False,True,False,False,False,True,False,False,True,False,False
6,False,44.6,True,False,False,True,False,False,True,False,False,False,True,False,False
4,False,46.0,True,False,False,True,False,False,True,False,False,False,True,False,False
5,False,46.0,True,False,False,True,False,False,True,False,False,False,True,False,False
3,False,49.15,True,False,False,True,False,False,True,False,False,False,True,False,False
6,False,49.15,True,False,False,True,False,False,True,False,False,False,True,False,False
4,False,50.05,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,50.45,True,False,False,True,False,False,True,False,False,False,True,False,False
39,False,50.65,True,False,False,True,False,False,False,False,True,False,True,False,False
4,False,51.75,True,False,False,True,False,False,True,False,False,False,True,False,False
31,False,54.35,True,False,False,True,False,False,False,True,False,False,True,False,False
32,True,54.65,True,False,False,True,False,False,False,True,False,False,True,False,False
4,False,54.7,True,False,False,True,False,False,True,False,False,False,True,False,False
9,False,54.8,True,False,False,True,False,False,True,False,False,False,True,False,False
54,False,55.0,True,False,False,True,False,False,False,False,True,False,True,False,False
11,False,55.05,True,False,False,True,False,False,True,False,False,False,True,False,False
33,True,59.45,True,False,False,True,False,False,False,True,False,False,True,False,False
3,False,60.25,True,False,False,True,False,False,True,False,False,False,True,False,False
34,False,62.65,True,False,False,True,False,False,False,True,False,False,True,False,False
31,False,65.25,True,False,False,True,False,False,False,True,False,False,True,False,False
20,False,68.9,True,False,False,True,False,False,False,True,False,False,True,False,False
3,True,70.3,False,True,False,True,False,False,True,False,False,False,True,False,False
4,False,70.9,False,True,False,True,False,False,True,False,False,False,True,False,False
31,False,72.45,True,False,False,True,False,False,False,True,False,False,True,False,False
31,True,73.9,False,True,False,True,False,False,False,True,False,False,True,False,False
3,False,74.45,False,True,False,True,False,False,True,False,False,False,True,False,False
7,True,74.85,False,True,False,True,False,False,True,False,False,False,True,False,False
8,False,75.25,False,True,False,True,False,False,True,False,False,False,True,False,False
35,True,73.94383893762183,True,False,False,True,False,False,False,True,False,False,True,False,False
2,True,79.75,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,80.05,False,True,False,True,False,False,True,False,False,False,True,False,False
2,False,80.2,False,True,False,True,False,False,True,False,False,False,True,False,False
68,True,80.35,False,True,False,True,False,False,False,False,False,True,True,False,False
3,False,80.7,False,True,False,True,False,False,True,False,False,False,True,False,False
24,False,73.94383893762183,True,False,False,True,False,False,False,True,False,False,True,False,False
9,False,81.15,False,True,False,True,False,False,True,False,False,False,True,False,False
13,False,81.9,False,True,False,True,False,False,False,True,False,False,True,False,False
22,False,83.05,False,True,False,True,False,False,False,True,False,False,True,False,False
7,True,84.55,False,True,False,True,False,False,True,False,False,False,True,False,False
10,True,84.6,False,True,False,True,False,False,True,False,False,False,True,False,False
3,False,84.75,False,True,False,True,False,False,True,False,False,False,True,False,False
9,False,85.3,False,True,False,True,False,False,True,False,False,False,True,False,False
18,False,85.6,False,True,False,True,False,False,False,True,False,False,True,False,False
26,False,85.75,False,True,False,True,False,False,False,True,False,False,True,False,False
15,True,89.0,False,True,False,True,False,False,False,True,False,False,True,False,False
1,False,90.85,False,True,False,True,False,False,True,False,False,False,True,False,False
70,True,90.85,False,True,False,True,False,False,False,False,False,True,True,False,False
33,False,91.25,False,True,False,True,False,False,False,True,False,False,True,False,False
51,False,93.8,False,True,False,True,False,False,False,False,True,False,True,False,False
45,True,93.9,False,True,False,True,False,False,False,False,True,False,True,False,False
30,False,94.05,False,True,False,True,False,False,False,True,False,False,True,False,False
25,False,94.7,False,True,False,True,False,False,False,True,False,False,True,False,False
18,False,95.15,False,True,False,True,False,False,False,True,False,False,True,False,False
40,False,96.35,False,True,False,True,False,False,False,False,True,False,True,False,False
70,False,97.55,False,True,False,True,False,False,False,False,False,True,True,False,False
51,True,97.8,False,True,False,True,False,False,False,False,True,False,True,False,False
16,False,100.0,False,True,False,True,False,False,False,True,False,False,True,False,False
8,True,100.15,False,True,False,True,False,False,True,False,False,False,True,False,False
58,True,100.4,False,True,False,True,False,False,False,False,True,False,True,False,False
10,False,100.6,False,True,False,True,False,False,True,False,False,False,True,False,False
59,False,101.1,False,True,False,True,False,False,False,False,True,False,True,False,False
45,False,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
16,False,104.1995785440613,False,True,False,True,False,False,False,True,False,False,True,False,False
7,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
13,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
49,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
5,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
21,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
17,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
60,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
48,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
51,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
42,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
12,False,33.15,True,False,False,False,True,False,True,False,False,False,True,False,False
39,False,41.15,True,False,False,False,True,False,False,False,True,False,True,False,False
17,False,44.45,True,False,False,False,True,False,False,True,False,False,True,False,False
28,False,50.8,True,False,False,False,True,False,False,True,False,False,True,False,False
36,False,53.65,True,False,False,False,True,False,False,True,False,False,True,False,False
64,False,53.85,True,False,False,False,True,False,False,False,False,True,True,False,False
53,False,60.6,True,False,False,False,True,False,False,False,True,False,True,False,False
25,False,61.05,True,False,False,False,True,False,False,True,False,False,True,False,False
11,False,61.25,True,False,False,False,True,False,True,False,False,False,True,False,False
20,False,64.15,True,False,False,False,True,False,False,True,False,False,True,False,False
30,False,68.95,True,False,False,False,True,False,False,True,False,False,True,False,False
25,False,73.94383893762183,True,False,False,False,True,False,False,True,False,False,True,False,False
39,False,81.4,False,True,False,False,True,False,False,False,True,False,True,False,False
51,False,84.2,False,True,False,False,True,False,False,False,True,False,True,False,False
51,False,86.35,False,True,False,False,True,False,False,False,True,False,True,False,False
62,False,92.05,False,True,False,False,True,False,False,False,False,True,True,False,False
28,False,92.2,False,True,False,False,True,False,False,True,False,False,True,False,False
71,False,95.15,False,True,False,False,True,False,False,False,False,True,True,False,False
34,True,99.85,False,True,False,False,True,False,False,True,False,False,True,False,False
61,False,101.15,False,True,False,False,True,False,False,False,False,True,True,False,False
67,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
58,False,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
56,True,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
54,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
53,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
48,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
51,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
72,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
65,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
44,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
40,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
27,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
33,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
72,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
71,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
51,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
42,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
63,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
68,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
14,True,39.7,True,False,False,False,False,True,False,True,False,False,True,False,False
63,False,50.65,True,False,False,False,False,True,False,False,False,True,True,False,False
24,False,64.35,True,False,False,False,False,True,False,True,False,False,True,False,False
70,False,64.55,True,False,False,False,False,True,False,False,False,True,True,False,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
60,False,89.55,False,True,False,False,False,True,False,False,True,False,True,False,False
65,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
38,False,94.9,False,True,False,False,False,True,False,False,True,False,True,False,False
70,False,101.0,False,True,False,False,False,True,False,False,False,True,True,False,False
71,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
72,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
71,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
72,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
70,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,False,True,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
2,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
16,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
15,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
2,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
2,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
35,False,24.15,True,False,False,True,False,False,False,True,False,False,True,False,False
19,False,25.15,True,False,False,True,False,False,False,True,False,False,True,False,False
10,False,29.5,True,False,False,True,False,False,True,False,False,False,True,False,False
51,False,30.05,True,False,False,True,False,False,False,False,True,False,True,False,False
2,False,34.7,True,False,False,True,False,False,True,False,False,False,True,False,False
18,False,35.0,True,False,False,True,False,False,False,True,False,False,True,False,False
3,False,35.2,True,False,False,True,False,False,True,False,False,False,True,False,False
5,False,39.5,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,40.4,True,False,False,True,False,False,True,False,False,False,True,False,False
2,True,44.3,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,46.3,True,False,False,True,False,False,True,False,False,False,True,False,False
35,False,49.2,True,False,False,True,False,False,False,True,False,False,True,False,False
6,False,49.45,True,False,False,True,False,False,True,False,False,False,True,False,False
22,False,51.1,True,False,False,True,False,False,False,True,False,False,True,False,False
1,False,51.25,True,False,False,True,False,False,True,False,False,False,True,False,False
30,False,55.3,True,False,False,True,False,False,False,True,False,False,True,False,False
24,False,55.65,True,False,False,True,False,False,False,True,False,False,True,False,False
18,False,56.25,True,False,False,True,False,False,False,True,False,False,True,False,False
33,False,60.9,True,False,False,True,False,False,False,True,False,False,True,False,False
7,False,66.85,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,70.3,False,True,False,True,False,False,True,False,False,False,True,False,False
2,False,70.4,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,70.6,False,True,False,True,False,False,True,False,False,False,True,False,False
3,False,70.7,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,71.35,False,True,False,True,False,False,True,False,False,False,True,False,False
41,False,74.25,False,True,False,True,False,False,False,False,True,False,True,False,False
14,True,74.3,False,True,False,True,False,False,False,True,False,False,True,False,False
2,False,74.4,False,True,False,True,False,False,True,False,False,False,True,False,False
27,False,74.4,False,True,False,True,False,False,False,True,False,False,True,False,False
49,False,74.6,False,True,False,True,False,False,False,False,True,False,True,False,False
7,False,73.94383893762183,True,False,False,True,False,False,True,False,False,False,True,False,False
1,True,74.7,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,74.9,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,75.1,False,True,False,True,False,False,True,False,False,False,True,False,False
15,False,75.1,False,True,False,True,False,False,False,True,False,False,True,False,False
5,False,75.9,False,True,False,True,False,False,True,False,False,False,True,False,False
4,False,79.15,False,True,False,True,False,False,True,False,False,False,True,False,False
13,False,79.25,False,True,False,True,False,False,False,True,False,False,True,False,False
32,True,79.5,False,True,False,True,False,False,False,True,False,False,True,False,False
1,False,79.6,False,True,False,True,False,False,True,False,False,False,True,False,False
62,False,73.94383893762183,True,False,False,True,False,False,False,False,False,True,True,False,False
2,False,80.45,False,True,False,True,False,False,True,False,False,False,True,False,False
6,False,80.5,False,True,False,True,False,False,True,False,False,False,True,False,False
24,False,84.85,False,True,False,True,False,False,False,True,False,False,True,False,False
6,True,85.15,False,True,False,True,False,False,True,False,False,False,True,False,False
14,False,86.3,False,True,False,True,False,False,False,True,False,False,True,False,False
8,False,86.55,False,True,False,True,False,False,True,False,False,False,True,False,False
14,False,89.8,False,True,False,True,False,False,False,True,False,False,True,False,False
35,False,89.85,False,True,False,True,False,False,False,True,False,False,True,False,False
5,True,91.4,False,True,False,True,False,False,True,False,False,False,True,False,False
14,False,91.65,False,True,False,True,False,False,False,True,False,False,True,False,False
25,False,95.15,False,True,False,True,False,False,False,True,False,False,True,False,False
1,False,95.65,False,True,False,True,False,False,True,False,False,False,True,False,False
55,False,96.75,False,True,False,True,False,False,False,False,True,False,True,False,False
64,False,99.15,False,True,False,True,False,False,False,False,False,True,True,False,False
57,False,99.65,False,True,False,True,False,False,False,False,True,False,True,False,False
66,True,100.05,False,True,False,True,False,False,False,False,False,True,True,False,False
30,False,100.4,False,True,False,True,False,False,False,True,False,False,True,False,False
8,True,100.6,False,True,False,True,False,False,True,False,False,False,True,False,False
46,True,100.7,False,True,False,True,False,False,False,False,True,False,True,False,False
4,False,101.15,False,True,False,True,False,False,True,False,False,False,True,False,False
32,False,101.35,False,True,False,True,False,False,False,True,False,False,True,False,False
11,True,104.05,False,True,False,True,False,False,True,False,False,False,True,False,False
26,True,104.1995785440613,False,True,False,True,False,False,False,True,False,False,True,False,False
28,True,104.1995785440613,False,True,False,True,False,False,False,True,False,False,True,False,False
59,False,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
38,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
35,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
27,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
15,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
67,False,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False
13,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
23,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
64,False,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False
23,False,48.35,True,False,False,False,True,False,False,True,False,False,True,False,False
21,False,60.25,True,False,False,False,True,False,False,True,False,False,True,False,False
32,False,64.85,True,False,False,False,True,False,False,True,False,False,True,False,False
71,True,71.0,True,False,False,False,True,False,False,False,False,True,True,False,False
63,False,71.5,True,False,False,False,True,False,False,False,False,True,True,False,False
31,False,73.94383893762183,True,False,False,False,True,False,False,True,False,False,True,False,False
53,False,73.94383893762183,True,False,False,False,True,False,False,False,True,False,True,False,False
67,False,90.6,False,True,False,False,True,False,False,False,False,True,True,False,False
46,True,91.3,False,True,False,False,True,False,False,False,True,False,True,False,False
53,False,94.45,False,True,False,False,True,False,False,False,True,False,True,False,False
56,True,94.8,False,True,False,False,True,False,False,False,True,False,True,False,False
69,False,95.75,False,True,False,False,True,False,False,False,False,True,True,False,False
72,False,101.35,False,True,False,False,True,False,False,False,False,True,True,False,False
62,False,102.0,False,True,False,False,True,False,False,False,False,True,True,False,False
72,True,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
46,False,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
68,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
65,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
57,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
21,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
60,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
47,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
13,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
60,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
71,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
41,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
70,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
32,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
62,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
12,False,0.0,False,False,True,False,False,True,True,False,False,False,False,False,False
54,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
19,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
47,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
63,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
71,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
60,False,53.6,True,False,False,False,False,True,False,False,True,False,True,False,False
30,False,55.65,True,False,False,False,False,True,False,True,False,False,True,False,False
61,False,61.45,True,False,False,False,False,True,False,False,False,True,True,False,False
63,False,63.55,True,False,False,False,False,True,False,False,False,True,True,False,False
64,False,69.25,True,False,False,False,False,True,False,False,False,True,True,False,False
