Provider,Census_Tract_ID,State,Weight,Weight2,Technology,Download_Bandwidth_Mbps,Upload_Bandwidth_Mbps,Usage_Allowance_GB,Monthly_Charge,Other_Mandatory_Charge,Surcharge,Total_Charge,Total_Charge_Spread,Model_Data
"Cogeco US Finance, LLC",1061,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1062,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1062,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1062,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1062,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1062,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
The Ohio Bell Telephone Company,1063,OHIO,38333.31333,27380.9381,DSL,100,20,Inf,70,0,0,70,0,Yes
The Ohio Bell Telephone Company,1063,OHIO,38333.31333,27380.9381,DSL,75,20,1024,70,0,0,70,0,Yes
The Ohio Bell Telephone Company,1063,OHIO,38333.31333,27380.9381,DSL,50,10,1024,70,0,0,70,0,Yes
The Ohio Bell Telephone Company,1063,OHIO,38333.31333,27380.9381,DSL,25,5,1024,70,0,0,70,0,Yes
The Ohio Bell Telephone Company,1063,OHIO,38333.31333,27380.9381,DSL,10,1,1024,70,0,0,70,0,Yes
The Ohio Bell Telephone Company,1063,OHIO,191666.5667,27380.9381,Fiber,5000,5000,Inf,255,0,0,255,0,Yes
The Ohio Bell Telephone Company,1063,OHIO,191666.5667,27380.9381,Fiber,1000,1000,Inf,90,0,0,90,0,Yes
"Cogeco US Finance, LLC",1064,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1064,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1064,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1064,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1064,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1065,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1065,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1065,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1065,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1065,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"T-Mobile USA, Inc.",1066,OHIO,34964.45,5827.408333,Fixed wireless,25,3,Inf,65,0,1.4,66.4,20,Yes
"T-Mobile USA, Inc.",1066,OHIO,34964.45,5827.408333,Fixed wireless,2,0.2,300,160,0,1.4,161.4,10,Yes
"T-Mobile USA, Inc.",1066,OHIO,34964.45,5827.408333,Fixed wireless,2,0.2,200,110,0,1.4,111.4,10,Yes
"T-Mobile USA, Inc.",1066,OHIO,34964.45,5827.408333,Fixed wireless,2,0.2,150,85,0,1.4,86.4,10,Yes
"T-Mobile USA, Inc.",1066,OHIO,34964.45,5827.408333,Fixed wireless,2,0.2,130,35,0,1.4,36.4,0,Yes
"T-Mobile USA, Inc.",1066,OHIO,34964.45,5827.408333,Fixed wireless,2,0.2,100,60,0,1.4,61.4,10,Yes
"Cogeco US Finance, LLC",1067,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1067,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1067,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1067,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1067,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,5930.168144,539.0122378,Cable,1000,10,Inf,143.99,0,0,143.99,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,5930.168144,539.0122378,Cable,600,10,Inf,113.99,0,0,113.99,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,5930.168144,539.0122378,Cable,400,5,250,93.99,0,0,93.99,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,2965.084072,539.0122378,Cable,200,5,250,73.99,0,0,73.99,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,5930.168144,539.0122378,Fiber,400,400,Inf,123.99,0,0,123.99,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,5930.168144,539.0122378,Fiber,200,200,Inf,103.99,0,0,103.99,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,2965.084072,539.0122378,Fiber,100,100,Inf,73.99,0,0,73.99,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,5930.168144,539.0122378,Fiber,4000,4000,Inf,404,0,0,404,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,5930.168144,539.0122378,Fiber,1000,1000,Inf,163.99,0,0,163.99,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,5930.168144,539.0122378,Fiber,2000,2000,Inf,204,0,0,204,0,Yes
"Buckeye Cablevision, Inc.",1068,OHIO,5930.168144,539.0122378,Fiber,600,600,Inf,148.99,0,0,148.99,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,5930.168144,539.0122378,Fiber,1000,1000,Inf,163.99,0,0,163.99,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,5930.168144,539.0122378,Fiber,4000,4000,Inf,404,0,0,404,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,5930.168144,539.0122378,Fiber,2000,2000,Inf,204,0,0,204,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,5930.168144,539.0122378,Fiber,400,400,Inf,123.99,0,0,123.99,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,2965.084072,539.0122378,Fiber,100,100,Inf,73.99,0,0,73.99,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,5930.168144,539.0122378,Fiber,600,600,Inf,148.99,0,0,148.99,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,5930.168144,539.0122378,Fiber,200,200,Inf,103.99,0,0,103.99,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,5930.168144,539.0122378,Cable,1000,10,Inf,143.99,0,0,143.99,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,5930.168144,539.0122378,Cable,600,10,Inf,113.99,0,0,113.99,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,5930.168144,539.0122378,Cable,400,5,250,93.99,0,0,93.99,0,Yes
"Buckeye Cablevision, Inc.",1069,OHIO,2965.084072,539.0122378,Cable,200,5,250,73.99,0,0,73.99,0,Yes
"Cogeco US Finance, LLC",1070,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1070,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1070,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1070,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1070,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1071,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1071,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1071,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1071,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1071,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1072,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1072,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1072,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1072,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1072,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1073,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1073,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1073,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1073,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1073,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1074,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1074,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1074,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1074,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1074,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1075,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1075,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1075,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1075,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1075,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1076,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1076,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1076,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1076,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1076,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Charter Communications, Inc.",1077,OHIO,345421.3,115140.4333,Cable,1000,1000,Inf,114.99,0,0,114.99,0,Yes
"Charter Communications, Inc.",1077,OHIO,345421.3,115140.4333,Cable,1000,35,Inf,114.99,0,0,114.99,0,Yes
"Charter Communications, Inc.",1077,OHIO,345421.3,115140.4333,Cable,500,500,Inf,104.99,0,0,104.99,0,Yes
"Charter Communications, Inc.",1077,OHIO,345421.3,115140.4333,Cable,500,20,Inf,104.99,0,0,104.99,0,Yes
"Charter Communications, Inc.",1077,OHIO,345421.3,115140.4333,Cable,300,300,Inf,84.99,0,0,84.99,0,Yes
"Charter Communications, Inc.",1077,OHIO,345421.3,115140.4333,Cable,300,10,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1078,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1078,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1078,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1078,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1078,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1079,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1079,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1079,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1079,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1079,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Internet Consulting Services, LLC",1080,OHIO,5930.168144,1976.378205,Fiber,1000,1000,Inf,74.95,0,0,74.95,0,Yes
"Internet Consulting Services, LLC",1080,OHIO,5930.168144,1976.378205,Fiber,500,500,Inf,24.95,0,0,24.95,0,Yes
"Internet Consulting Services, LLC",1080,OHIO,5930.168144,1976.378205,Fiber,250,250,Inf,19.95,0,0,19.95,0,Yes
"Cogeco US Finance, LLC",1081,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1081,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1081,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1081,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1081,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1082,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1082,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1082,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1082,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1082,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1083,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1083,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1083,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1083,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1083,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1084,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1084,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1084,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1084,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1084,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
"Cogeco US Finance, LLC",1085,OHIO,5930.168144,1185.826923,Cable,1000,500,Inf,84.99,0,0,84.99,0,Yes
"Cogeco US Finance, LLC",1085,OHIO,5930.168144,1185.826923,Cable,500,50,Inf,74.99,0,0,74.99,0,Yes
"Cogeco US Finance, LLC",1085,OHIO,5930.168144,1185.826923,Cable,200,20,Inf,64.99,0,0,64.99,0,Yes
"Cogeco US Finance, LLC",1085,OHIO,5930.168144,1185.826923,Cable,100,10,Inf,54.99,0,0,54.99,0,Yes
"Cogeco US Finance, LLC",1085,OHIO,5930.168144,1185.826923,Cable,15,1,Inf,9.99,0,0,9.99,0,Yes
Cincinnati Bell Extended Territories LLC,1086,OHIO,2965.084072,1185.826923,Fiber,100,100,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Extended Territories LLC,1086,OHIO,2965.084072,1185.826923,Fiber,600,600,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Extended Territories LLC,1086,OHIO,2965.084072,1185.826923,Fiber,400,400,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Extended Territories LLC,1086,OHIO,5930.168144,1185.826923,Fiber,1000,1000,Inf,105.99,0,1.32,107.31,0,Yes
Cincinnati Bell Extended Territories LLC,1086,OHIO,2965.084072,1185.826923,Fiber,800,800,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1087,OHIO,5930.168144,592.9134615,Fiber,2000,2000,Inf,149.99,0,1.32,151.31,0,Yes
Cincinnati Bell Telephone Company LLC,1087,OHIO,5930.168144,592.9134615,Fiber,1000,600,Inf,143.99,0,1.32,145.31,0,Yes
Cincinnati Bell Telephone Company LLC,1087,OHIO,2965.084072,592.9134615,Fiber,400,400,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1087,OHIO,1482.542036,592.9134615,Fiber,100,50,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1087,OHIO,1482.542036,592.9134615,Fiber,100,100,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1087,OHIO,1482.542036,592.9134615,Fiber,50,10,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1087,OHIO,5930.168144,592.9134615,Fiber,800,600,Inf,105.99,0,1.32,107.31,0,Yes
Cincinnati Bell Telephone Company LLC,1087,OHIO,2965.084072,592.9134615,Fiber,600,600,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1087,OHIO,1482.542036,592.9134615,DSL,10,1,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1087,OHIO,5930.168144,592.9134615,DSL,2,0.77,Inf,30,0,1.32,31.32,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,847.1668777,456.0872781,DSL,50,5,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,847.1668777,456.0872781,DSL,30,3,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,847.1668777,456.0872781,DSL,20,2,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,847.1668777,456.0872781,DSL,10,1,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,5930.168144,456.0872781,DSL,2,0.77,Inf,30,0,1.32,31.32,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,2965.084072,456.0872781,Fiber,600,600,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,5930.168144,456.0872781,Fiber,1000,600,Inf,143.99,0,1.32,145.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,5930.168144,456.0872781,Fiber,2000,2000,Inf,149.99,0,1.32,151.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,847.1668777,456.0872781,Fiber,100,100,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,847.1668777,456.0872781,Fiber,100,50,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,5930.168144,456.0872781,Fiber,800,600,Inf,105.99,0,1.32,107.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,2965.084072,456.0872781,Fiber,400,400,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1088,OHIO,847.1668777,456.0872781,Fiber,50,10,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,5930.168144,456.0872781,Fiber,2000,2000,Inf,149.99,0,1.32,151.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,2965.084072,456.0872781,Fiber,600,600,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,5930.168144,456.0872781,Fiber,800,600,Inf,105.99,0,1.32,107.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,2965.084072,456.0872781,Fiber,400,400,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,847.1668777,456.0872781,Fiber,100,50,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,5930.168144,456.0872781,Fiber,1000,600,Inf,143.99,0,1.32,145.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,847.1668777,456.0872781,Fiber,50,10,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,847.1668777,456.0872781,Fiber,100,100,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,847.1668777,456.0872781,DSL,50,5,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,847.1668777,456.0872781,DSL,30,3,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,847.1668777,456.0872781,DSL,20,2,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,847.1668777,456.0872781,DSL,10,1,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1089,OHIO,5930.168144,456.0872781,DSL,2,0.77,Inf,30,0,1.32,31.32,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,847.1668777,456.0872781,DSL,50,5,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,847.1668777,456.0872781,DSL,30,3,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,847.1668777,456.0872781,DSL,20,2,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,847.1668777,456.0872781,DSL,10,1,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,5930.168144,456.0872781,DSL,2,0.77,Inf,30,0,1.32,31.32,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,5930.168144,456.0872781,Fiber,2000,2000,Inf,149.99,0,1.32,151.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,5930.168144,456.0872781,Fiber,1000,600,Inf,143.99,0,1.32,145.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,2965.084072,456.0872781,Fiber,400,400,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,847.1668777,456.0872781,Fiber,100,50,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,5930.168144,456.0872781,Fiber,800,600,Inf,105.99,0,1.32,107.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,847.1668777,456.0872781,Fiber,50,10,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,2965.084072,456.0872781,Fiber,600,600,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1090,OHIO,847.1668777,456.0872781,Fiber,100,100,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1091,OHIO,5930.168144,592.9134615,Fiber,2000,2000,Inf,149.99,0,1.32,151.31,0,Yes
Cincinnati Bell Telephone Company LLC,1091,OHIO,5930.168144,592.9134615,Fiber,1000,600,Inf,143.99,0,1.32,145.31,0,Yes
Cincinnati Bell Telephone Company LLC,1091,OHIO,2965.084072,592.9134615,Fiber,600,600,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1091,OHIO,5930.168144,592.9134615,Fiber,800,600,Inf,105.99,0,1.32,107.31,0,Yes
Cincinnati Bell Telephone Company LLC,1091,OHIO,2965.084072,592.9134615,Fiber,400,400,Inf,88.99,0,1.32,90.31,0,Yes
Cincinnati Bell Telephone Company LLC,1091,OHIO,1482.542036,592.9134615,Fiber,50,10,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1091,OHIO,1482.542036,592.9134615,Fiber,100,100,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1091,OHIO,1482.542036,592.9134615,Fiber,100,50,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1091,OHIO,1482.542036,592.9134615,DSL,10,1,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1091,OHIO,5930.168144,592.9134615,DSL,2,0.77,Inf,30,0,1.32,31.32,0,Yes
Cincinnati Bell Telephone Company LLC,1092,OHIO,847.1668777,456.0872781,DSL,50,5,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1092,OHIO,847.1668777,456.0872781,DSL,30,3,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1092,OHIO,847.1668777,456.0872781,DSL,20,2,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1092,OHIO,847.1668777,456.0872781,DSL,10,1,Inf,83.99,0,1.32,85.31,0,Yes
Cincinnati Bell Telephone Company LLC,1092,OHIO,5930.168144,456.0872781,DSL,2,0.77,Inf,30,0,1.32,31.32,0,Yes
Cincinnati Bell Telephone Company LLC,1092,OHIO,2965.084072,456.0872781,Fiber,400,400,Inf,88.99,0,1.32,90.31,0,Yes
